Codice richiesta,80749
Codice Stazione,S2576
Denominazione,DIGA DEL CHIOTAS
Localita',DIGA DEL CHIOTAS
UTM X,366881 m
UTM Y,4891327 m
Quota,2020 m s.l.m.
Periodo, 2018-01-01 / 2021-12-05
Dati giornalieri di temperatura dell'aria
data,ora minimo (UTC),Tmin (gradi C),classe minimo,Tmed,classe media,ora massimo (UTC),Tmax,classe massimo
13/06/2019 , 02:25 ,     7.9 , 0 ,    10.1 , Z , 14:15 ,    14.2 , 0
14/06/2019 , 04:05 ,     7.4 , 0 ,     9.1 , Z , 12:30 ,    12.0 , 0
15/06/2019 , 04:35 ,     7.0 , 0 ,    11.5 , Z , 09:25 ,    14.8 , 0
16/06/2019 , 04:50 ,     8.4 , 0 ,    12.6 , Z , 12:55 ,    16.6 , 0
17/06/2019 , 05:05 ,     9.8 , 0 ,    12.1 , Z , 12:00 ,    15.4 , 0
18/06/2019 , 03:25 ,     9.1 , 0 ,    12.3 , Z , 12:05 ,    16.9 , 0
19/06/2019 , 03:45 ,     9.2 , 0 ,    13.6 , Z , 12:50 ,    15.7 , 0
20/06/2019 , 02:40 ,    11.6 , 0 ,    13.4 , Z , 15:55 ,    15.3 , 0
21/06/2019 , 22:15 ,     8.9 , 0 ,    12.5 , Z , 12:25 ,    15.8 , 0
22/06/2019 , 04:15 ,     8.4 , 0 ,     9.9 , Z , 11:10 ,    15.2 , 0
23/06/2019 , 01:45 ,     9.7 , 0 ,    13.3 , Z , 12:05 ,    17.0 , 0
24/06/2019 , 04:30 ,    11.5 , 0 ,    15.3 , Z , 12:00 ,    19.1 , 0
25/06/2019 , 04:50 ,    12.5 , 0 ,    17.0 , Z , 13:10 ,    21.1 , 0
26/06/2019 , 04:20 ,    13.9 , 0 ,    19.4 , Z , 15:30 ,    25.1 , 0
27/06/2019 , 03:45 ,    18.4 , 0 ,    22.1 , Z , 14:45 ,    25.8 , 0
28/06/2019 , 23:59 ,    18.0 , 0 ,    22.2 , Z , 12:40 ,    26.5 , 0
29/06/2019 , 07:15 ,    14.8 , 0 ,    16.8 , Z , 12:20 ,    20.1 , 0
30/06/2019 , 04:15 ,    14.5 , 0 ,    17.3 , Z , 12:00 ,    21.5 , 0
01/07/2019 , 20:40 ,    12.1 , 0 ,    17.2 , Z , 12:00 ,    22.2 , 0
02/07/2019 , 20:30 ,    13.9 , 0 ,    16.7 , Z , 12:25 ,    20.7 , 0
03/07/2019 , 20:35 ,    12.4 , 0 ,    15.1 , Z , 10:50 ,    19.3 , 0
04/07/2019 , 01:35 ,    11.2 , 0 ,    14.4 , Z , 11:45 ,    18.4 , 0
05/07/2019 , 00:30 ,    13.5 , 0 ,    17.5 , Z , 11:35 ,    21.1 , 0
06/07/2019 , 04:15 ,    16.4 , 0 ,    18.8 , Z , 09:20 ,    20.3 , 0
07/07/2019 , 07:50 ,    11.3 , 0 ,    17.5 , Z , 14:40 ,    20.2 , 0
08/07/2019 , 05:40 ,    13.4 , 0 ,    16.7 , Z , 13:50 ,    19.6 , 0
09/07/2019 , 23:25 ,    11.0 , 0 ,    14.6 , Z , 00:25 ,    17.2 , 0
10/07/2019 , 04:15 ,    10.0 , 0 ,    12.6 , Z , 12:25 ,    16.7 , 0
11/07/2019 , 03:25 ,    10.9 , 0 ,    13.0 , Z , 17:50 ,    16.5 , 0
12/07/2019 , 04:45 ,     9.6 , 0 ,    13.9 , Z , 11:45 ,    17.2 , 0
13/07/2019 , 05:20 ,    12.1 , 0 ,    14.3 , Z , 12:55 ,    17.3 , 0
14/07/2019 , 23:30 ,     9.2 , 0 ,    11.3 , Z , 10:35 ,    14.5 , 0
15/07/2019 , 10:25 ,     3.2 , 0 ,     6.3 , Z , 00:35 ,     9.7 , 0
16/07/2019 , 00:10 ,     7.3 , 0 ,    11.5 , Z , 12:10 ,    15.9 , 0
17/07/2019 , 05:00 ,    10.8 , 0 ,    13.1 , Z , 12:10 ,    16.3 , 0
18/07/2019 , 04:45 ,    10.3 , 0 ,    12.3 , Z , 11:50 ,    15.1 , 0
19/07/2019 , 03:50 ,    10.3 , 0 ,    12.9 , Z , 11:05 ,    15.7 , 0
20/07/2019 , 01:40 ,    11.2 , 0 ,    14.4 , Z , 19:05 ,    17.4 , 0
21/07/2019 , 00:15 ,    15.9 , 0 ,    17.9 , Z , 11:40 ,    20.8 , 0
22/07/2019 , 05:45 ,    13.4 , 0 ,    17.0 , Z , 12:05 ,    20.1 , 0
23/07/2019 , 04:30 ,    14.5 , 0 ,    17.1 , Z , 12:05 ,    20.6 , 0
24/07/2019 , 02:55 ,    15.2 , 0 ,    18.1 , Z , 12:30 ,    22.3 , 0
25/07/2019 , 04:45 ,    15.2 , 0 ,    17.4 , Z , 12:25 ,    21.2 , 0
26/07/2019 , 23:00 ,    14.3 , 0 ,    17.1 , Z , 10:50 ,    19.8 , 0
27/07/2019 , 23:10 ,     8.3 , 0 ,    12.7 , Z , 00:15 ,    16.2 , 0
28/07/2019 , 05:40 ,     6.4 , 0 ,    11.7 , Z , 13:35 ,    17.1 , 0
29/07/2019 , 03:35 ,    11.7 , 0 ,    14.3 , Z , 10:55 ,    17.3 , 0
30/07/2019 , 03:15 ,    13.1 , 0 ,    16.1 , Z , 11:10 ,    18.6 , 0
31/07/2019 , 05:35 ,    12.5 , 0 ,    15.0 , Z , 12:15 ,    18.6 , 0
01/08/2019 , 03:55 ,    11.6 , 0 ,    15.1 , Z , 13:10 ,    18.8 , 0
02/08/2019 , 02:05 ,    12.1 , 0 ,    14.6 , Z , 13:10 ,    17.2 , 0
03/08/2019 , 05:00 ,    10.5 , 0 ,    13.4 , Z , 11:40 ,    17.1 , 0
04/08/2019 , 04:15 ,    11.2 , 0 ,    14.0 , Z , 15:30 ,    18.7 , 0
05/08/2019 , 00:20 ,    13.6 , 0 ,    17.3 , Z , 20:40 ,    19.4 , 0
06/08/2019 , 23:55 ,    16.8 , 0 ,    18.0 , Z , 12:50 ,    19.5 , 0
07/08/2019 , 23:45 ,    12.3 , 0 ,    16.2 , Z , 15:25 ,    18.1 , 0
08/08/2019 , 03:05 ,    10.7 , 0 ,    14.8 , Z , 12:20 ,    18.0 , 0
09/08/2019 , 04:05 ,    14.7 , 0 ,    16.8 , Z , 11:15 ,    19.7 , 0
10/08/2019 , 21:45 ,    17.5 , 0 ,    19.0 , Z , 12:55 ,    20.3 , 0
11/08/2019 , 06:00 ,    15.5 , 0 ,    18.1 , Z , 10:00 ,    19.9 , 0
12/08/2019 , 23:59 ,    11.4 , 0 ,    16.0 , Z , 03:00 ,    19.0 , 0
13/08/2019 , 05:30 ,     8.9 , 0 ,    11.7 , Z , 14:45 ,    14.8 , 0
14/08/2019 , 07:35 ,     9.9 , 0 ,    11.3 , Z , 13:55 ,    13.9 , 0
15/08/2019 , 05:25 ,     8.4 , 0 ,    11.2 , Z , 13:05 ,    14.8 , 0
16/08/2019 , 04:50 ,     9.0 , 0 ,    11.6 , Z , 10:55 ,    14.8 , 0
17/08/2019 , 01:05 ,     9.5 , 0 ,    14.6 , Z , 19:25 ,    17.7 , 0
18/08/2019 , 22:05 ,    12.3 , 0 ,    16.8 , Z , 14:40 ,    18.6 , 0
19/08/2019 , 06:05 ,    11.6 , 0 ,    15.6 , Z , 12:00 ,    17.9 , 0
20/08/2019 , 16:15 ,    10.6 , 0 ,    15.5 , Z , 11:20 ,    16.6 , 0
21/08/2019 , 05:30 ,    10.2 , 0 ,    12.8 , Z , 12:10 ,    15.6 , 0
22/08/2019 , 09:50 ,     8.3 , 0 ,    11.9 , Z , 14:15 ,    14.9 , 0
23/08/2019 , 22:10 ,    10.1 , 0 ,    11.1 , Z , 09:45 ,    12.6 , 0
24/08/2019 , 03:05 ,     9.7 , 0 ,    11.8 , Z , 14:15 ,    15.7 , 0
25/08/2019 , 01:50 ,    11.0 , 0 ,    13.6 , Z , 12:20 ,    17.9 , 0
26/08/2019 , 04:30 ,    11.3 , 0 ,    13.8 , Z , 11:55 ,    17.7 , 0
27/08/2019 , 05:25 ,    11.8 , 0 ,    13.5 , Z , 12:05 ,    16.7 , 0
28/08/2019 , 11:25 ,     9.7 , 0 ,    11.1 , Z , 03:00 ,    12.6 , 0
29/08/2019 , 00:35 ,    10.9 , 0 ,    13.9 , Z , 12:20 ,    17.8 , 0
30/08/2019 , 03:30 ,    12.5 , 0 ,    14.6 , Z , 12:00 ,    19.0 , 0
31/08/2019 , 05:20 ,    11.6 , 0 ,    12.7 , Z , 13:40 ,    15.5 , 0
01/09/2019 , 02:45 ,    11.2 , 0 ,    13.8 , Z , 12:20 ,    17.4 , 0
02/09/2019 , 04:55 ,    10.7 , 0 ,    12.4 , Z , 13:45 ,    15.8 , 0
03/09/2019 , 05:15 ,     9.9 , 0 ,    12.4 , Z , 13:15 ,    16.4 , 0
04/09/2019 , 05:25 ,     8.9 , 0 ,    11.5 , Z , 13:10 ,    15.5 , 0
05/09/2019 , 22:55 ,     3.2 , 0 ,     9.7 , Z , 13:00 ,    14.3 , 0
06/09/2019 , 02:25 ,     3.0 , 0 ,     5.7 , Z , 11:50 ,     9.2 , 0
07/09/2019 , 04:00 ,     5.5 , 0 ,     7.7 , Z , 11:25 ,    11.9 , 0
08/09/2019 , 16:20 ,     1.8 , 0 ,     5.3 , Z , 11:50 ,     8.8 , 0
09/09/2019 , 04:35 ,     3.9 , 0 ,     7.2 , Z , 11:30 ,    10.8 , 0
10/09/2019 , 13:05 ,     1.1 , 0 ,     3.4 , Z , 02:40 ,     5.2 , 0
11/09/2019 , 00:35 ,     4.8 , 0 ,     9.6 , Z , 14:40 ,    14.6 , 0
12/09/2019 , 01:45 ,    10.0 , 0 ,    12.8 , Z , 13:50 ,    16.6 , 0
13/09/2019 , 00:35 ,    11.4 , 0 ,    13.8 , Z , 13:40 ,    18.2 , 0
14/09/2019 , 23:55 ,    11.0 , 0 ,    13.3 , Z , 12:40 ,    16.7 , 0
15/09/2019 , 00:40 ,    10.5 , 0 ,    13.5 , Z , 12:10 ,    17.2 , 0
16/09/2019 , 18:35 ,    13.4 , 0 ,    16.0 , Z , 10:40 ,    19.3 , 0
17/09/2019 , 06:25 ,    13.3 , 0 ,    15.6 , Z , 14:10 ,    19.6 , 0
18/09/2019 , 22:15 ,    10.0 , 0 ,    12.1 , Z , 11:35 ,    15.4 , 0
19/09/2019 , 23:50 ,     7.9 , 0 ,     9.4 , Z , 11:00 ,    10.9 , 0
20/09/2019 , 07:15 ,     5.5 , 0 ,     6.4 , Z , 00:35 ,     8.1 , 0
21/09/2019 , 21:15 ,     3.2 , 0 ,     5.1 , Z , 12:30 ,     6.1 , 0
22/09/2019 , 05:10 ,     3.3 , 0 ,     6.0 , Z , 20:15 ,    12.3 , 0
23/09/2019 , 00:00 ,     6.9 , Z ,    10.1 , Z , 00:40 ,    12.2 , 0
24/09/2019 , 04:45 ,     6.7 , 0 ,     9.7 , Z , 13:00 ,    13.0 , 0
25/09/2019 , 17:15 ,     8.9 , 0 ,    10.4 , Z , 14:25 ,    13.5 , 0
26/09/2019 , 05:40 ,     8.4 , 0 ,    11.0 , Z , 13:35 ,    15.2 , 0
27/09/2019 , 09:50 ,     9.8 , 0 ,    13.5 , Z , 12:15 ,    15.5 , 0
28/09/2019 , 19:45 ,     7.8 , 0 ,    11.3 , Z , 12:30 ,    15.7 , 0
29/09/2019 , 02:10 ,     7.2 , 0 ,    13.0 , Z , 14:05 ,    16.5 , 0
30/09/2019 , 03:40 ,     9.6 , 0 ,    13.1 , Z , 12:40 ,    17.3 , 0
01/10/2019 , 23:59 ,     6.4 , 0 ,    11.3 , Z , 12:20 ,    14.8 , 0
02/10/2019 , 00:15 ,     6.3 , 0 ,     9.2 , Z , 12:55 ,    12.1 , 0
03/10/2019 , 07:10 ,     3.4 , 0 ,     6.1 , Z , 13:55 ,    10.2 , 0
04/10/2019 , 16:50 ,     3.2 , 0 ,     7.3 , Z , 15:30 ,    11.1 , 0
05/10/2019 , 00:40 ,     4.4 , 0 ,     8.0 , Z , 13:30 ,    13.0 , 0
06/10/2019 , 23:15 ,     4.3 , 0 ,     6.4 , Z , 11:25 ,     9.6 , 0
07/10/2019 , 02:30 ,     0.7 , 0 ,     4.6 , Z , 13:45 ,     8.5 , 0
08/10/2019 , 02:45 ,     5.1 , 0 ,     9.7 , Z , 20:10 ,    16.1 , 0
09/10/2019 , 18:55 ,     8.0 , 0 ,    11.3 , Z , 07:10 ,    14.1 , 0
10/10/2019 , 06:25 ,     5.6 , 0 ,     9.6 , Z , 13:25 ,    14.3 , 0
11/10/2019 , 04:50 ,     4.5 , 0 ,     8.0 , Z , 23:10 ,    15.8 , 0
12/10/2019 , 10:50 ,     6.9 , 0 ,    11.7 , Z , 15:15 ,    15.5 , 0
13/10/2019 , 23:15 ,     5.0 , 0 ,    12.4 , Z , 12:45 ,    14.4 , 0
14/10/2019 , 07:10 ,     3.6 , 0 ,     5.9 , Z , 12:00 ,     9.7 , 0
15/10/2019 , 06:40 ,     3.1 , 0 ,     6.1 , Z , 13:25 ,     8.2 , 0
16/10/2019 , 22:40 ,     3.5 , 0 ,     6.4 , Z , 11:00 ,    10.5 , 0
17/10/2019 , 04:35 ,     3.2 , 0 ,     5.2 , Z , 16:30 ,     8.5 , 0
18/10/2019 , 05:10 ,     4.5 , 0 ,     7.5 , Z , 10:40 ,     9.2 , 0
19/10/2019 , 00:45 ,     5.7 , 0 ,     8.1 , Z , 15:40 ,     9.5 , 0
20/10/2019 , 09:25 ,     5.2 , 0 ,     8.8 , Z , 12:50 ,    10.6 , 0
21/10/2019 , 06:10 ,     6.4 , 0 ,     8.8 , Z , 20:55 ,    10.7 , 0
22/10/2019 , 22:15 ,     6.4 , 0 ,     7.4 , Z , 00:15 ,    10.0 , 0
23/10/2019 , 23:35 ,     3.8 , 0 ,     5.9 , Z , 00:05 ,     6.7 , 0
24/10/2019 , 00:10 ,     3.8 , 0 ,     4.7 , Z , 13:55 ,     5.7 , 0
25/10/2019 , 02:35 ,     4.0 , 0 ,     5.9 , Z , 14:45 ,     7.7 , 0
26/10/2019 , 01:25 ,     5.8 , 0 ,     7.9 , Z , 13:15 ,    11.2 , 0
27/10/2019 , 02:30 ,     7.5 , 0 ,    11.2 , Z , 22:50 ,    13.5 , 0
28/10/2019 , 22:10 ,     8.2 , 0 ,    11.0 , Z , 09:00 ,    14.1 , 0
29/10/2019 , 00:40 ,     7.1 , 0 ,     9.1 , Z , 11:30 ,    11.8 , 0
30/10/2019 , 21:25 ,     4.2 , 0 ,     6.9 , Z , 10:55 ,    11.1 , 0
31/10/2019 , 22:25 ,     2.2 , 0 ,     4.0 , Z , 10:05 ,     7.8 , 0
01/11/2019 , 06:50 ,     1.1 , 0 ,     3.5 , Z , 21:30 ,     9.1 , 0
02/11/2019 , 23:25 ,     5.0 , 0 ,     7.5 , Z , 04:50 ,     9.3 , 0
03/11/2019 , 02:30 ,    -0.2 , * ,     4.8 , Y , 14:25 ,     7.7 , *
04/11/2019 , 02:25 ,     3.0 , 0 ,     5.8 , Z , 10:45 ,     8.3 , 0
05/11/2019 , 06:45 ,     0.2 , 0 ,     2.6 , Z , 00:40 ,     5.4 , 0
06/11/2019 , 06:15 ,    -1.4 , 0 ,     0.9 , Z , 12:25 ,     4.3 , 0
07/11/2019 , 23:40 ,    -2.4 , 0 ,     0.9 , Z , 02:15 ,     4.2 , 0
08/11/2019 , 21:05 ,    -2.8 , 0 ,    -0.9 , Z , 14:05 ,     1.0 , 0
09/11/2019 , 23:59 ,    -3.8 , 0 ,    -1.8 , Z , 12:55 ,     1.3 , 0
10/11/2019 , 03:50 ,    -4.4 , 0 ,    -3.7 , Z , 01:10 ,    -2.9 , 0
11/11/2019 , 03:40 ,    -4.9 , 0 ,    -3.7 , Z , 22:40 ,    -1.0 , 0
12/11/2019 , 00:30 ,    -3.0 , Z ,    -1.1 , Z , 21:50 ,     1.4 , 0
13/11/2019 , 07:00 ,    -4.7 , 0 ,    -0.8 , Z , 13:25 ,     2.4 , 0
14/11/2019 , 21:20 ,    -6.6 , 0 ,    -5.4 , Z , 00:35 ,    -3.2 , 0
15/11/2019 , 00:35 ,    -6.1 , 0 ,    -4.1 , Z , 12:05 ,    -0.7 , 0
16/11/2019 , 18:50 ,    -6.7 , 0 ,    -4.4 , Z , 10:00 ,    -1.4 , 0
17/11/2019 , 00:00 ,    -5.6 , Z ,    -3.5 , Z , 11:30 ,    -0.8 , Z
18/11/2019 , 11:45 ,    -7.4 , 0 ,    -5.0 , Z , 02:45 ,    -2.1 , 0
19/11/2019 , 04:30 ,    -5.4 , 0 ,    -3.7 , Z , 23:59 ,    -1.6 , 0
20/11/2019 , 00:30 ,    -2.2 , 0 ,    -1.1 , Z , 12:35 ,    -0.2 , 0
21/11/2019 , 06:15 ,    -3.6 , 0 ,    -2.1 , Z , 00:15 ,    -1.1 , 0
22/11/2019 , 22:10 ,    -2.8 , 0 ,    -2.4 , Z , 00:05 ,    -2.0 , 0
23/11/2019 , 00:50 ,    -2.9 , 0 ,    -1.9 , Z , 20:50 ,    -0.7 , 0
24/11/2019 , 05:00 ,    -2.0 , 0 ,    -1.0 , Z , 23:10 ,    -0.3 , 0
25/11/2019 , 00:10 ,    -0.3 , 0 ,     2.2 , Z , 22:20 ,     6.3 , 0
26/11/2019 , 07:25 ,     3.2 , 0 ,     5.1 , Z , 20:55 ,     9.8 , 0
27/11/2019 , 08:25 ,    -0.2 , 0 ,     2.6 , Z , 00:15 ,     8.1 , 0
28/11/2019 , 22:15 ,     0.3 , 0 ,     2.4 , Z , 10:25 ,     4.2 , 0
29/11/2019 , 18:55 ,    -0.1 , 0 ,     1.9 , Z , 07:10 ,     5.2 , 0
30/11/2019 , 23:59 ,    -2.1 , 0 ,    -0.4 , Z , 10:55 ,     1.9 , 0
01/12/2019 , 03:35 ,    -4.5 , 0 ,    -3.8 , Z , 00:05 ,    -2.2 , 0
02/12/2019 , 00:30 ,    -3.6 , 0 ,    -0.9 , Z , 13:15 ,     1.5 , 0
03/12/2019 , 21:05 ,    -6.4 , 0 ,    -3.5 , Z , 03:00 ,    -1.8 , 0
04/12/2019 , 01:45 ,    -5.7 , 0 ,    -2.3 , Z , 12:30 ,     2.1 , 0
05/12/2019 , 07:15 ,    -1.2 , 0 ,     0.5 , Z , 20:30 ,     2.2 , 0
06/12/2019 , 15:00 ,     0.2 , 0 ,     1.8 , Z , 13:05 ,     3.3 , 0
07/12/2019 , 23:35 ,     1.6 , 0 ,     3.9 , Z , 10:25 ,     8.0 , 0
08/12/2019 , 01:10 ,     0.7 , 0 ,     4.6 , Z , 15:50 ,     8.3 , 0
09/12/2019 , 23:55 ,    -2.8 , 0 ,     0.6 , Z , 00:10 ,     6.0 , 0
10/12/2019 , 06:35 ,    -4.4 , 0 ,    -2.1 , Z , 23:40 ,     1.0 , 0
11/12/2019 , 20:05 ,    -5.6 , 0 ,     1.6 , Z , 12:55 ,     6.8 , 0
12/12/2019 , 08:10 ,    -5.6 , 0 ,    -3.3 , Z , 18:45 ,     0.5 , 0
13/12/2019 , 16:40 ,    -5.3 , 0 ,    -1.4 , Z , 09:30 ,     2.4 , 0
14/12/2019 , 00:15 ,     1.5 , 0 ,     4.8 , Z , 21:20 ,     8.8 , 0
15/12/2019 , 06:20 ,     3.5 , 0 ,     6.4 , Z , 05:10 ,     9.0 , 0
16/12/2019 , 06:30 ,    -2.6 , Y ,     0.2 , Y , 01:00 ,     7.0 , Y
17/12/2019 , 03:00 ,    -1.6 , 0 ,    -0.4 , Z , 16:05 ,     3.5 , 0
18/12/2019 , 04:15 ,    -1.0 , 0 ,     0.7 , Z , 00:25 ,     2.5 , 0
19/12/2019 , 05:15 ,    -0.8 , 0 ,     0.0 , Z , 22:10 ,     2.6 , 0
20/12/2019 , 11:55 ,    -0.4 , 0 ,     1.8 , Z , 16:10 ,     4.4 , 0
21/12/2019 , 06:30 ,    -2.5 , 0 ,     2.2 , Z , 15:45 ,     6.3 , 0
22/12/2019 , 01:50 ,    -2.6 , 0 ,     0.6 , Z , 12:45 ,     2.7 , 0
23/12/2019 , 00:10 ,    -2.4 , 0 ,    -0.4 , Z , 19:15 ,     1.6 , 0
24/12/2019 , 00:15 ,     1.1 , 0 ,     5.4 , Z , 13:00 ,     8.3 , 0
25/12/2019 , 22:40 ,     2.3 , 0 ,     5.3 , Z , 12:50 ,     8.1 , 0
26/12/2019 , 07:10 ,    -0.6 , 0 ,     2.4 , Z , 01:25 ,     6.3 , 0
27/12/2019 , 23:55 ,    -0.9 , 0 ,     1.6 , Z , 07:15 ,     3.9 , 0
28/12/2019 , 04:15 ,    -2.3 , 0 ,     1.6 , Z , 23:59 ,     4.4 , 0
29/12/2019 , 20:55 ,     1.5 , 0 ,     2.7 , Z , 06:15 ,     4.6 , 0
30/12/2019 , 18:05 ,    -0.4 , 0 ,     1.8 , Z , 10:40 ,     4.7 , 0
31/12/2019 , 00:10 ,     0.3 , 0 ,     2.7 , Z , 12:30 ,     5.2 , 0
01/01/2020 , 16:40 ,     2.0 , 0 ,     3.3 , Z , 23:55 ,     6.0 , 0
02/01/2020 , 03:45 ,    -0.4 , 0 ,     3.6 , Z , 00:25 ,     6.3 , 0
03/01/2020 , 23:40 ,     2.5 , 0 ,     5.8 , Z , 16:10 ,     8.3 , 0
04/01/2020 , 09:30 ,    -0.8 , 0 ,     2.9 , Z , 20:55 ,     6.4 , 0
05/01/2020 , 18:00 ,    -0.6 , 0 ,     1.4 , Z , 00:40 ,     5.7 , 0
06/01/2020 , 03:15 ,    -1.7 , 0 ,     1.6 , Z , 12:15 ,     4.8 , 0
07/01/2020 , 23:25 ,    -2.0 , 0 ,     2.8 , Z , 08:00 ,     7.0 , 0
08/01/2020 , 01:55 ,    -3.2 , 0 ,     1.2 , Z , 22:00 ,     4.4 , 0
09/01/2020 , 09:00 ,     3.0 , 0 ,     5.2 , Z , 11:10 ,     8.7 , 0
10/01/2020 , 18:25 ,    -2.4 , 0 ,     0.8 , Z , 00:15 ,     3.3 , 0
11/01/2020 , 07:05 ,    -2.6 , 0 ,    -1.4 , Z , 12:25 ,    -0.5 , 0
12/01/2020 , 05:45 ,    -2.3 , 0 ,     1.8 , Z , 18:05 ,     5.8 , 0
13/01/2020 , 23:05 ,    -4.4 , 0 ,    -0.2 , Z , 01:05 ,     3.7 , 0
14/01/2020 , 04:05 ,    -4.5 , 0 ,    -1.1 , Z , 03:40 ,     4.2 , 0
15/01/2020 , 21:25 ,    -5.1 , 0 ,    -3.6 , Z , 11:45 ,    -0.7 , 0
16/01/2020 , 01:55 ,    -5.0 , 0 ,    -2.3 , Z , 12:25 ,     0.4 , 0
17/01/2020 , 23:15 ,    -4.5 , 0 ,    -1.9 , Z , 06:30 ,     2.0 , *
18/01/2020 , 23:30 ,    -6.5 , 0 ,    -4.6 , Z , 10:20 ,    -2.9 , 0
19/01/2020 , 18:00 ,    -9.3 , 0 ,    -7.6 , Z , 00:45 ,    -5.9 , 0
20/01/2020 , 03:15 ,   -10.1 , 0 ,    -9.2 , Z , 20:25 ,    -8.2 , 0
21/01/2020 , 00:10 ,    -9.4 , 0 ,    -5.3 , Z , 12:15 ,    -2.1 , 0
22/01/2020 , 00:25 ,    -4.8 , 0 ,    -1.2 , Z , 21:40 ,     3.4 , 0
23/01/2020 , 16:15 ,    -2.4 , 0 ,     0.0 , Z , 03:10 ,     3.0 , 0
24/01/2020 , 22:25 ,    -5.0 , 0 ,    -1.9 , Z , 00:10 ,    -0.4 , 0
25/01/2020 , 00:20 ,    -4.2 , 0 ,    -3.0 , Z , 12:45 ,    -0.7 , 0
26/01/2020 , 01:15 ,    -3.4 , 0 ,    -0.7 , Z , 06:40 ,     0.5 , 0
27/01/2020 , 05:25 ,    -2.2 , 0 ,     0.6 , Z , 11:45 ,     4.3 , 0
28/01/2020 , 23:05 ,    -2.7 , 0 ,     1.5 , Z , 05:30 ,     3.4 , 0
29/01/2020 , 02:20 ,    -2.2 , 0 ,    -0.1 , Z , 12:30 ,     3.4 , 0
30/01/2020 , 14:55 ,     0.9 , 0 ,     2.8 , Z , 23:10 ,     6.9 , 0
31/01/2020 , 23:55 ,     2.3 , 0 ,     4.9 , Z , 05:00 ,     6.8 , 0
01/02/2020 , 00:55 ,     2.2 , 0 ,     5.0 , Z , 10:15 ,     6.9 , 0
02/02/2020 , 02:55 ,     4.6 , 0 ,     8.1 , Z , 23:15 ,    11.2 , 0
03/02/2020 , 23:00 ,     7.0 , 0 ,    10.3 , Z , 10:20 ,    12.4 , 0
04/02/2020 , 20:40 ,    -4.7 , 0 ,     2.1 , Z , 00:05 ,    11.7 , 0
05/02/2020 , 18:10 ,    -4.2 , 0 ,    -1.9 , Z , 20:50 ,     0.8 , 0
06/02/2020 , 08:50 ,    -3.8 , 0 ,    -0.7 , Z , 19:15 ,     2.7 , 0
07/02/2020 , 23:40 ,    -1.9 , 0 ,     1.3 , Z , 12:15 ,     4.8 , 0
08/02/2020 , 03:10 ,    -3.0 , 0 ,    -0.7 , Z , 11:20 ,     3.1 , 0
09/02/2020 , 07:50 ,    -3.7 , 0 ,     1.1 , Z , 22:30 ,     7.5 , 0
10/02/2020 , 07:55 ,     4.5 , 0 ,     8.3 , Z , 19:30 ,    11.0 , 0
11/02/2020 , 22:25 ,     0.0 , 0 ,     5.8 , Z , 05:45 ,    10.3 , 0
12/02/2020 , 22:35 ,    -1.9 , 0 ,     0.1 , Z , 12:25 ,     3.9 , 0
13/02/2020 , 02:15 ,    -2.7 , 0 ,     1.6 , Z , 19:40 ,     4.4 , 0
14/02/2020 , 01:35 ,    -0.9 , 0 ,     2.2 , Z , 12:35 ,     6.1 , 0
15/02/2020 , 06:05 ,    -1.4 , 0 ,     2.1 , Z , 22:00 ,     6.7 , 0
16/02/2020 , 01:45 ,     2.7 , 0 ,     8.9 , Z , 20:10 ,    12.3 , 0
17/02/2020 , 23:45 ,     2.0 , 0 ,     7.7 , Z , 06:00 ,    12.8 , 0
18/02/2020 , 18:50 ,    -1.3 , 0 ,     0.7 , Z , 13:00 ,     5.3 , 0
19/02/2020 , 04:35 ,    -3.1 , 0 ,    -0.6 , Z , 14:20 ,     3.6 , 0
20/02/2020 , 07:45 ,    -3.8 , 0 ,     0.8 , Z , 23:35 ,     6.5 , 0
21/02/2020 , 04:25 ,     0.9 , 0 ,     4.1 , Z , 11:25 ,     6.6 , 0
22/02/2020 , 03:10 ,     0.1 , 0 ,     5.6 , Z , 13:35 ,     9.8 , 0
23/02/2020 , 01:30 ,     7.4 , 0 ,    10.5 , Z , 13:15 ,    13.1 , 0
24/02/2020 , 23:25 ,     6.0 , 0 ,    10.3 , Z , 11:10 ,    14.5 , 0
25/02/2020 , 21:30 ,     0.0 , 0 ,     5.7 , Z , 01:35 ,    10.6 , 0
26/02/2020 , 22:55 ,    -7.3 , 0 ,    -3.7 , Z , 00:05 ,     2.3 , 0
27/02/2020 , 00:20 ,    -7.1 , 0 ,    -1.4 , Z , 20:00 ,     3.7 , 0
28/02/2020 , 06:55 ,    -3.0 , 0 ,     0.7 , Z , 23:40 ,     6.0 , 0
29/02/2020 , 16:05 ,    -0.6 , 0 ,     1.5 , Z , 00:05 ,     5.7 , 0
01/03/2020 , 18:30 ,    -2.2 , 0 ,     1.0 , Z , 11:10 ,     2.7 , 0
02/03/2020 , 10:15 ,    -5.4 , 0 ,    -3.0 , Z , 02:50 ,     0.6 , 0
03/03/2020 , 03:30 ,    -6.0 , 0 ,    -3.6 , Z , 11:05 ,    -0.6 , 0
04/03/2020 , 01:55 ,    -7.2 , 0 ,    -3.2 , Z , 22:00 ,     1.2 , 0
05/03/2020 , 10:40 ,    -5.6 , 0 ,    -2.6 , Z , 11:15 ,     3.1 , 0
