AnnoS;CorsoTIPO;ClasseNUMERO;ClasseNOME;SESSO;Lau
2014;Laurea Specialistica a Ciclo Unico - dm 509/99;47/S;Specialistiche in medicina veterinaria;F;461
2014;Laurea Specialistica a Ciclo Unico - dm 509/99;47/S;Specialistiche in medicina veterinaria;M;258
2014;Laurea Specialistica a Ciclo Unico - dm 509/99;52/S;Specialistiche in odontoiatria e protesi dentaria;F;130
2014;Laurea Specialistica a Ciclo Unico - dm 509/99;52/S;Specialistiche in odontoiatria e protesi dentaria;M;200
2013;Corsi di Laurea - vecchio ordinamento;18-bis;Scienze della Formazione Primaria - Quadriennale;F;4526
2013;Corsi di Laurea - vecchio ordinamento;18-bis;Scienze della Formazione Primaria - Quadriennale;M;180
2013;Corsi di Laurea - vecchio ordinamento;31-bis;Scienze giuridiche - Quinquennale;F;77
2013;Corsi di Laurea - vecchio ordinamento;31-bis;Scienze giuridiche - Quinquennale;M;47
2013;Corsi di Laurea - vecchio ordinamento;99999;Classe non definita;F;3015
2013;Corsi di Laurea - vecchio ordinamento;99999;Classe non definita;M;2023
2013;Laurea  - dm 509/99;1;Biotecnologie;F;389
2013;Laurea  - dm 509/99;1;Biotecnologie;M;204
2013;Laurea  - dm 509/99;2;Scienze dei servizi giuridici;F;343
2013;Laurea  - dm 509/99;2;Scienze dei servizi giuridici;M;290
2013;Laurea  - dm 509/99;3;Scienze della mediazione linguistica;F;1262
2013;Laurea  - dm 509/99;3;Scienze della mediazione linguistica;M;253
2013;Laurea  - dm 509/99;4;Scienze dell'architettura e dell'ingegneria edile;F;1034
2013;Laurea  - dm 509/99;4;Scienze dell'architettura e dell'ingegneria edile;M;1087
2013;Laurea  - dm 509/99;5;Lettere;F;1331
2013;Laurea  - dm 509/99;5;Lettere;M;417
2013;Laurea  - dm 509/99;6;Scienze del servizio sociale;F;658
2013;Laurea  - dm 509/99;6;Scienze del servizio sociale;M;79
2013;Laurea  - dm 509/99;7;Urbanistica e scienze della pianificazione territoriale e ambientale;F;111
2013;Laurea  - dm 509/99;7;Urbanistica e scienze della pianificazione territoriale e ambientale;M;192
2013;Laurea  - dm 509/99;8;Ingegneria civile e ambientale;F;515
2013;Laurea  - dm 509/99;8;Ingegneria civile e ambientale;M;1304
2013;Laurea  - dm 509/99;9;Ingegneria dell'informazione;F;413
2013;Laurea  - dm 509/99;9;Ingegneria dell'informazione;M;1890
2013;Laurea  - dm 509/99;10;Ingegneria industriale;F;707
2013;Laurea  - dm 509/99;10;Ingegneria industriale;M;2795
2013;Laurea  - dm 509/99;11;Lingue e culture moderne;F;1852
2013;Laurea  - dm 509/99;11;Lingue e culture moderne;M;338
2013;Laurea  - dm 509/99;12;Scienze biologiche;F;1177
2013;Laurea  - dm 509/99;12;Scienze biologiche;M;413
2013;Laurea  - dm 509/99;13;Scienze dei beni culturali;F;1122
2013;Laurea  - dm 509/99;13;Scienze dei beni culturali;M;327
2013;Laurea  - dm 509/99;14;Scienze della comunicazione;F;1482
2013;Laurea  - dm 509/99;14;Scienze della comunicazione;M;791
2013;Laurea  - dm 509/99;15;Scienze politiche e delle relazioni internazionali;F;665
2013;Laurea  - dm 509/99;15;Scienze politiche e delle relazioni internazionali;M;916
2013;Laurea  - dm 509/99;16;Scienze della Terra;F;81
2013;Laurea  - dm 509/99;16;Scienze della Terra;M;172
2013;Laurea  - dm 509/99;17;Scienze dell'economia e della gestione aziendale;F;3086
2013;Laurea  - dm 509/99;17;Scienze dell'economia e della gestione aziendale;M;3389
2013;Laurea  - dm 509/99;18;Scienze dell'educazione e della formazione;F;2166
2013;Laurea  - dm 509/99;18;Scienze dell'educazione e della formazione;M;247
2013;Laurea  - dm 509/99;19;Scienze dell'amministrazione;F;334
2013;Laurea  - dm 509/99;19;Scienze dell'amministrazione;M;274
2013;Laurea  - dm 509/99;20;Scienze e tecnologie agrarie, agroalimentari e forestali;F;318
2013;Laurea  - dm 509/99;20;Scienze e tecnologie agrarie, agroalimentari e forestali;M;632
2013;Laurea  - dm 509/99;21;Scienze e tecnologie chimiche;F;174
2013;Laurea  - dm 509/99;21;Scienze e tecnologie chimiche;M;226
2013;Laurea  - dm 509/99;22;Scienze e tecnologie della navigazione marittima e aerea;F;7
2013;Laurea  - dm 509/99;22;Scienze e tecnologie della navigazione marittima e aerea;M;13
2013;Laurea  - dm 509/99;23;Scienze e tecnologie delle arti figurative, della musica, dello spettacolo e della moda;F;500
2013;Laurea  - dm 509/99;23;Scienze e tecnologie delle arti figurative, della musica, dello spettacolo e della moda;M;249
2013;Laurea  - dm 509/99;24;Scienze e tecnologie farmaceutiche;F;437
2013;Laurea  - dm 509/99;24;Scienze e tecnologie farmaceutiche;M;228
2013;Laurea  - dm 509/99;25;Scienze e tecnologie fisiche;F;117
2013;Laurea  - dm 509/99;25;Scienze e tecnologie fisiche;M;218
2013;Laurea  - dm 509/99;26;Scienze e tecnologie informatiche;F;158
2013;Laurea  - dm 509/99;26;Scienze e tecnologie informatiche;M;806
2013;Laurea  - dm 509/99;27;Scienze e tecnologie per l'ambiente e la natura;F;191
2013;Laurea  - dm 509/99;27;Scienze e tecnologie per l'ambiente e la natura;M;222
2013;Laurea  - dm 509/99;28;Scienze economiche;F;956
2013;Laurea  - dm 509/99;28;Scienze economiche;M;976
2013;Laurea  - dm 509/99;29;Filosofia;F;325
2013;Laurea  - dm 509/99;29;Filosofia;M;245
2013;Laurea  - dm 509/99;30;Scienze geografiche;F;36
2013;Laurea  - dm 509/99;30;Scienze geografiche;M;29
2013;Laurea  - dm 509/99;31;Scienze giuridiche;F;473
2013;Laurea  - dm 509/99;31;Scienze giuridiche;M;370
2013;Laurea  - dm 509/99;32;Scienze matematiche;F;256
2013;Laurea  - dm 509/99;32;Scienze matematiche;M;137
2013;Laurea  - dm 509/99;33;Scienze delle attivita motorie e sportive;F;636
2013;Laurea  - dm 509/99;33;Scienze delle attivita motorie e sportive;M;1070
2013;Laurea  - dm 509/99;34;Scienze e tecniche psicologiche;F;1598
2013;Laurea  - dm 509/99;34;Scienze e tecniche psicologiche;M;353
2013;Laurea  - dm 509/99;35;Scienze sociali per la cooperazione, lo sviluppo e la pace;F;104
2013;Laurea  - dm 509/99;35;Scienze sociali per la cooperazione, lo sviluppo e la pace;M;71
2013;Laurea  - dm 509/99;36;Scienze sociologiche;F;343
2013;Laurea  - dm 509/99;36;Scienze sociologiche;M;123
2013;Laurea  - dm 509/99;37;Scienze statistiche;F;43
2013;Laurea  - dm 509/99;37;Scienze statistiche;M;69
2013;Laurea  - dm 509/99;38;Scienze storiche;F;190
2013;Laurea  - dm 509/99;38;Scienze storiche;M;209
2013;Laurea  - dm 509/99;39;Scienze del turismo;F;531
2013;Laurea  - dm 509/99;39;Scienze del turismo;M;194
2013;Laurea  - dm 509/99;40;Scienze e tecnologie zootecniche e delle produzioni animali;F;163
2013;Laurea  - dm 509/99;40;Scienze e tecnologie zootecniche e delle produzioni animali;M;90
2013;Laurea  - dm 509/99;41;Tecnologie per la conservazione e il restauro dei beni culturali;F;73
2013;Laurea  - dm 509/99;41;Tecnologie per la conservazione e il restauro dei beni culturali;M;18
2013;Laurea  - dm 509/99;42;Disegno industriale;F;254
2013;Laurea  - dm 509/99;42;Disegno industriale;M;244
2013;Laurea  - dm 509/99;DS1;Scienze della difesa e della sicurezza;F;73
2013;Laurea  - dm 509/99;DS1;Scienze della difesa e della sicurezza;M;321
2013;Laurea  - dm 509/99;SNT1;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;F;9292
2013;Laurea  - dm 509/99;SNT1;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;M;3586
2013;Laurea  - dm 509/99;SNT2;Professioni sanitarie della riabilitazione;F;2708
2013;Laurea  - dm 509/99;SNT2;Professioni sanitarie della riabilitazione;M;1318
2013;Laurea  - dm 509/99;SNT3;Professioni sanitarie tecniche;F;2022
2013;Laurea  - dm 509/99;SNT3;Professioni sanitarie tecniche;M;1365
2013;Laurea  - dm 509/99;SNT4;Professioni sanitarie della prevenzione;F;502
2013;Laurea  - dm 509/99;SNT4;Professioni sanitarie della prevenzione;M;422
2013;Laurea - dm 270/04;L/SNT1;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;F;1111
2013;Laurea - dm 270/04;L/SNT1;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;M;379
2013;Laurea - dm 270/04;L/SNT2;Professioni sanitarie della riabilitazione;F;162
2013;Laurea - dm 270/04;L/SNT2;Professioni sanitarie della riabilitazione;M;126
2013;Laurea - dm 270/04;L/SNT3;Professioni sanitarie tecniche;F;180
2013;Laurea - dm 270/04;L/SNT3;Professioni sanitarie tecniche;M;115
2013;Laurea - dm 270/04;L/SNT4;Professioni sanitarie della prevenzione;F;23
2013;Laurea - dm 270/04;L/SNT4;Professioni sanitarie della prevenzione;M;30
2013;Laurea - dm 270/04;L-01;Beni culturali;F;1886
2013;Laurea - dm 270/04;L-01;Beni culturali;M;410
2013;Laurea - dm 270/04;L-02;Biotecnologie;F;975
2013;Laurea - dm 270/04;L-02;Biotecnologie;M;494
2013;Laurea - dm 270/04;L-03;Discipline delle arti figurative, della musica, dello spettacolo e della moda;F;1085
2013;Laurea - dm 270/04;L-03;Discipline delle arti figurative, della musica, dello spettacolo e della moda;M;476
2013;Laurea - dm 270/04;L-04;Disegno industriale;F;1027
2013;Laurea - dm 270/04;L-04;Disegno industriale;M;671
2013;Laurea - dm 270/04;L-05;Filosofia;F;1004
2013;Laurea - dm 270/04;L-05;Filosofia;M;724
2013;Laurea - dm 270/04;L-06;Geografia;F;60
2013;Laurea - dm 270/04;L-06;Geografia;M;60
2013;Laurea - dm 270/04;L-07;Ingegneria civile e ambientale;F;785
2013;Laurea - dm 270/04;L-07;Ingegneria civile e ambientale;M;1618
2013;Laurea - dm 270/04;L-08;Ingegneria dell'informazione;F;879
2013;Laurea - dm 270/04;L-08;Ingegneria dell'informazione;M;2839
2013;Laurea - dm 270/04;L-09;Ingegneria industriale;F;1651
2013;Laurea - dm 270/04;L-09;Ingegneria industriale;M;5540
2013;Laurea - dm 270/04;L-10;Lettere;F;3313
2013;Laurea - dm 270/04;L-10;Lettere;M;1036
2013;Laurea - dm 270/04;L-11;Lingue e culture moderne;F;4001
2013;Laurea - dm 270/04;L-11;Lingue e culture moderne;M;734
2013;Laurea - dm 270/04;L-12;Mediazione linguistica;F;3564
2013;Laurea - dm 270/04;L-12;Mediazione linguistica;M;575
2013;Laurea - dm 270/04;L-13;Scienze biologiche;F;1890
2013;Laurea - dm 270/04;L-13;Scienze biologiche;M;593
2013;Laurea - dm 270/04;L-14;Scienze dei servizi giuridici;F;1111
2013;Laurea - dm 270/04;L-14;Scienze dei servizi giuridici;M;1066
2013;Laurea - dm 270/04;L-15;Scienze del turismo;F;913
2013;Laurea - dm 270/04;L-15;Scienze del turismo;M;272
2013;Laurea - dm 270/04;L-16;Scienze dell'amministrazione e dell'organizzazione;F;740
2013;Laurea - dm 270/04;L-16;Scienze dell'amministrazione e dell'organizzazione;M;606
2013;Laurea - dm 270/04;L-17;Scienze dell'architettura;F;1577
2013;Laurea - dm 270/04;L-17;Scienze dell'architettura;M;1226
2013;Laurea - dm 270/04;L-18;Scienze dell'economia e della gestione aziendale;F;7911
2013;Laurea - dm 270/04;L-18;Scienze dell'economia e della gestione aziendale;M;7922
2013;Laurea - dm 270/04;L-19;Scienze dell'educazione e della formazione;F;5839
2013;Laurea - dm 270/04;L-19;Scienze dell'educazione e della formazione;M;578
2013;Laurea - dm 270/04;L-20;Scienze della comunicazione;F;2995
2013;Laurea - dm 270/04;L-20;Scienze della comunicazione;M;1377
2013;Laurea - dm 270/04;L-21;Scienze della pianificazione territoriale, urbanistica, paesaggistica e ambientale;F;197
2013;Laurea - dm 270/04;L-21;Scienze della pianificazione territoriale, urbanistica, paesaggistica e ambientale;M;222
2013;Laurea - dm 270/04;L-22;Scienze delle attività motorie e sportive;F;843
2013;Laurea - dm 270/04;L-22;Scienze delle attività motorie e sportive;M;1402
2013;Laurea - dm 270/04;L-23;Scienze e tecniche dell'edilizia;F;324
2013;Laurea - dm 270/04;L-23;Scienze e tecniche dell'edilizia;M;466
2013;Laurea - dm 270/04;L-24;Scienze e tecniche psicologiche;F;5197
2013;Laurea - dm 270/04;L-24;Scienze e tecniche psicologiche;M;1053
2013;Laurea - dm 270/04;L-25;Scienze e tecnologie agrarie e forestali;F;308
2013;Laurea - dm 270/04;L-25;Scienze e tecnologie agrarie e forestali;M;736
2013;Laurea - dm 270/04;L-26;Scienze e tecnologie alimentari;F;490
2013;Laurea - dm 270/04;L-26;Scienze e tecnologie alimentari;M;395
2013;Laurea - dm 270/04;L-27;Scienze e tecnologie chimiche;F;480
2013;Laurea - dm 270/04;L-27;Scienze e tecnologie chimiche;M;595
2013;Laurea - dm 270/04;L-28;Scienze e tecnologie della navigazione;F;12
2013;Laurea - dm 270/04;L-28;Scienze e tecnologie della navigazione;M;72
2013;Laurea - dm 270/04;L-29;Scienze e tecnologie farmaceutiche;F;295
2013;Laurea - dm 270/04;L-29;Scienze e tecnologie farmaceutiche;M;95
2013;Laurea - dm 270/04;L-30;Scienze e tecnologie fisiche;F;359
2013;Laurea - dm 270/04;L-30;Scienze e tecnologie fisiche;M;767
2013;Laurea - dm 270/04;L-31;Scienze e tecnologie informatiche;F;173
2013;Laurea - dm 270/04;L-31;Scienze e tecnologie informatiche;M;1126
2013;Laurea - dm 270/04;L-32;Scienze e tecnologie per l'ambiente e la natura;F;472
2013;Laurea - dm 270/04;L-32;Scienze e tecnologie per l'ambiente e la natura;M;321
2013;Laurea - dm 270/04;L-33;Scienze economiche;F;2141
2013;Laurea - dm 270/04;L-33;Scienze economiche;M;2208
2013;Laurea - dm 270/04;L-34;Scienze geologiche;F;204
2013;Laurea - dm 270/04;L-34;Scienze geologiche;M;360
2013;Laurea - dm 270/04;L-35;Scienze matematiche;F;573
2013;Laurea - dm 270/04;L-35;Scienze matematiche;M;486
2013;Laurea - dm 270/04;L-36;Scienze politiche e delle relazioni internazionali;F;2423
2013;Laurea - dm 270/04;L-36;Scienze politiche e delle relazioni internazionali;M;2636
2013;Laurea - dm 270/04;L-37;Scienze sociali per la cooperazione, lo sviluppo e la pace;F;227
2013;Laurea - dm 270/04;L-37;Scienze sociali per la cooperazione, lo sviluppo e la pace;M;144
2013;Laurea - dm 270/04;L-38;Scienze zootecniche e tecnologie delle produzioni animali;F;224
2013;Laurea - dm 270/04;L-38;Scienze zootecniche e tecnologie delle produzioni animali;M;91
2013;Laurea - dm 270/04;L-39;Servizio sociale;F;1982
2013;Laurea - dm 270/04;L-39;Servizio sociale;M;148
2013;Laurea - dm 270/04;L-40;Sociologia;F;885
2013;Laurea - dm 270/04;L-40;Sociologia;M;320
2013;Laurea - dm 270/04;L-41;Statistica;F;225
2013;Laurea - dm 270/04;L-41;Statistica;M;256
2013;Laurea - dm 270/04;L-42;Storia;F;394
2013;Laurea - dm 270/04;L-42;Storia;M;623
2013;Laurea - dm 270/04;L-43;Diagnostica per la conservazione dei beni culturali;F;154
2013;Laurea - dm 270/04;L-43;Diagnostica per la conservazione dei beni culturali;M;31
2013;Laurea Magistrale - dm 270/04;LM/SNT1;Scienze infermieristiche e ostetriche;F;301
2013;Laurea Magistrale - dm 270/04;LM/SNT1;Scienze infermieristiche e ostetriche;M;102
2013;Laurea Magistrale - dm 270/04;LM/SNT2;Scienze riabilitative delle professioni sanitarie;F;136
2013;Laurea Magistrale - dm 270/04;LM/SNT2;Scienze riabilitative delle professioni sanitarie;M;42
2013;Laurea Magistrale - dm 270/04;LM/SNT3;Scienze delle professioni sanitarie tecniche;F;137
2013;Laurea Magistrale - dm 270/04;LM/SNT3;Scienze delle professioni sanitarie tecniche;M;79
2013;Laurea Magistrale - dm 270/04;LM/SNT4;Scienze delle professioni sanitarie della prevenzione;F;19
2013;Laurea Magistrale - dm 270/04;LM/SNT4;Scienze delle professioni sanitarie della prevenzione;M;26
2013;Laurea Magistrale - dm 270/04;LM-01;Antropologia culturale ed etnologia;F;202
2013;Laurea Magistrale - dm 270/04;LM-01;Antropologia culturale ed etnologia;M;75
2013;Laurea Magistrale - dm 270/04;LM-02;Archeologia;F;517
2013;Laurea Magistrale - dm 270/04;LM-02;Archeologia;M;224
2013;Laurea Magistrale - dm 270/04;LM-03;Architettura del paesaggio;F;64
2013;Laurea Magistrale - dm 270/04;LM-03;Architettura del paesaggio;M;60
2013;Laurea Magistrale - dm 270/04;LM-04;Architettura e ingegneria edile-architettura;F;1644
2013;Laurea Magistrale - dm 270/04;LM-04;Architettura e ingegneria edile-architettura;M;1219
2013;Laurea Magistrale - dm 270/04;LM-05;Archivistica e biblioteconomia;F;100
2013;Laurea Magistrale - dm 270/04;LM-05;Archivistica e biblioteconomia;M;31
2013;Laurea Magistrale - dm 270/04;LM-06;Biologia;F;2292
2013;Laurea Magistrale - dm 270/04;LM-06;Biologia;M;818
2013;Laurea Magistrale - dm 270/04;LM-07;Biotecnologie agrarie;F;45
2013;Laurea Magistrale - dm 270/04;LM-07;Biotecnologie agrarie;M;39
2013;Laurea Magistrale - dm 270/04;LM-08;Biotecnologie industriali;F;203
2013;Laurea Magistrale - dm 270/04;LM-08;Biotecnologie industriali;M;146
2013;Laurea Magistrale - dm 270/04;LM-09;Biotecnologie mediche, veterinarie e farmaceutiche;F;818
2013;Laurea Magistrale - dm 270/04;LM-09;Biotecnologie mediche, veterinarie e farmaceutiche;M;303
2013;Laurea Magistrale - dm 270/04;LM-10;Conservazione dei beni architettonici e ambientali;F;24
2013;Laurea Magistrale - dm 270/04;LM-10;Conservazione dei beni architettonici e ambientali;M;9
2013;Laurea Magistrale - dm 270/04;LM-11;Scienze per la conservazione dei beni culturali;F;83
2013;Laurea Magistrale - dm 270/04;LM-11;Scienze per la conservazione dei beni culturali;M;17
2013;Laurea Magistrale - dm 270/04;LM-12;Design;F;425
2013;Laurea Magistrale - dm 270/04;LM-12;Design;M;233
2013;Laurea Magistrale - dm 270/04;LM-14;Filologia moderna;F;1816
2013;Laurea Magistrale - dm 270/04;LM-14;Filologia moderna;M;500
2013;Laurea Magistrale - dm 270/04;LM-15;Filologia, letterature e storia dell'antichità;F;431
2013;Laurea Magistrale - dm 270/04;LM-15;Filologia, letterature e storia dell'antichità;M;158
2013;Laurea Magistrale - dm 270/04;LM-16;Finanza;F;230
2013;Laurea Magistrale - dm 270/04;LM-16;Finanza;M;286
2013;Laurea Magistrale - dm 270/04;LM-17;Fisica;F;253
2013;Laurea Magistrale - dm 270/04;LM-17;Fisica;M;569
2013;Laurea Magistrale - dm 270/04;LM-18;Informatica;F;91
2013;Laurea Magistrale - dm 270/04;LM-18;Informatica;M;542
2013;Laurea Magistrale - dm 270/04;LM-19;Informazione e sistemi editoriali;F;498
2013;Laurea Magistrale - dm 270/04;LM-19;Informazione e sistemi editoriali;M;248
2013;Laurea Magistrale - dm 270/04;LM-20;Ingegneria aerospaziale e astronautica;F;85
2013;Laurea Magistrale - dm 270/04;LM-20;Ingegneria aerospaziale e astronautica;M;436
2013;Laurea Magistrale - dm 270/04;LM-21;Ingegneria biomedica;F;364
2013;Laurea Magistrale - dm 270/04;LM-21;Ingegneria biomedica;M;287
2013;Laurea Magistrale - dm 270/04;LM-22;Ingegneria chimica;F;164
2013;Laurea Magistrale - dm 270/04;LM-22;Ingegneria chimica;M;271
2013;Laurea Magistrale - dm 270/04;LM-23;Ingegneria civile;F;430
2013;Laurea Magistrale - dm 270/04;LM-23;Ingegneria civile;M;1192
2013;Laurea Magistrale - dm 270/04;LM-24;Ingegneria dei sistemi edilizi;F;272
2013;Laurea Magistrale - dm 270/04;LM-24;Ingegneria dei sistemi edilizi;M;462
2013;Laurea Magistrale - dm 270/04;LM-25;Ingegneria dell'automazione;F;40
2013;Laurea Magistrale - dm 270/04;LM-25;Ingegneria dell'automazione;M;281
2013;Laurea Magistrale - dm 270/04;LM-26;Ingegneria della sicurezza;F;17
2013;Laurea Magistrale - dm 270/04;LM-26;Ingegneria della sicurezza;M;45
2013;Laurea Magistrale - dm 270/04;LM-27;Ingegneria delle telecomunicazioni;F;106
2013;Laurea Magistrale - dm 270/04;LM-27;Ingegneria delle telecomunicazioni;M;440
2013;Laurea Magistrale - dm 270/04;LM-28;Ingegneria elettrica;F;21
2013;Laurea Magistrale - dm 270/04;LM-28;Ingegneria elettrica;M;259
2013;Laurea Magistrale - dm 270/04;LM-29;Ingegneria elettronica;F;86
2013;Laurea Magistrale - dm 270/04;LM-29;Ingegneria elettronica;M;611
2013;Laurea Magistrale - dm 270/04;LM-30;Ingegneria energetica e nucleare;F;101
2013;Laurea Magistrale - dm 270/04;LM-30;Ingegneria energetica e nucleare;M;382
2013;Laurea Magistrale - dm 270/04;LM-31;Ingegneria gestionale;F;838
2013;Laurea Magistrale - dm 270/04;LM-31;Ingegneria gestionale;M;1359
2013;Laurea Magistrale - dm 270/04;LM-32;Ingegneria informatica;F;181
2013;Laurea Magistrale - dm 270/04;LM-32;Ingegneria informatica;M;1086
2013;Laurea Magistrale - dm 270/04;LM-33;Ingegneria meccanica;F;198
2013;Laurea Magistrale - dm 270/04;LM-33;Ingegneria meccanica;M;1805
2013;Laurea Magistrale - dm 270/04;LM-34;Ingegneria navale;F;26
2013;Laurea Magistrale - dm 270/04;LM-34;Ingegneria navale;M;88
2013;Laurea Magistrale - dm 270/04;LM-35;Ingegneria per l'ambiente e il territorio;F;327
2013;Laurea Magistrale - dm 270/04;LM-35;Ingegneria per l'ambiente e il territorio;M;416
2013;Laurea Magistrale - dm 270/04;LM-36;Lingue e letterature dell'Africa e dell'Asia;F;224
2013;Laurea Magistrale - dm 270/04;LM-36;Lingue e letterature dell'Africa e dell'Asia;M;56
2013;Laurea Magistrale - dm 270/04;LM-37;Lingue e letterature moderne europee e americane;F;1709
2013;Laurea Magistrale - dm 270/04;LM-37;Lingue e letterature moderne europee e americane;M;247
2013;Laurea Magistrale - dm 270/04;LM-38;Lingue moderne per la comunicazione e la cooperazione internazionale;F;1442
2013;Laurea Magistrale - dm 270/04;LM-38;Lingue moderne per la comunicazione e la cooperazione internazionale;M;180
2013;Laurea Magistrale - dm 270/04;LM-39;Linguistica;F;205
2013;Laurea Magistrale - dm 270/04;LM-39;Linguistica;M;46
2013;Laurea Magistrale - dm 270/04;LM-40;Matematica;F;532
2013;Laurea Magistrale - dm 270/04;LM-40;Matematica;M;380
2013;Laurea Magistrale - dm 270/04;LM-43;Metodologie informatiche per le discipline umanistiche;F;8
2013;Laurea Magistrale - dm 270/04;LM-43;Metodologie informatiche per le discipline umanistiche;M;6
2013;Laurea Magistrale - dm 270/04;LM-44;Modellistica matematico-fisica per l'ingegneria;F;63
2013;Laurea Magistrale - dm 270/04;LM-44;Modellistica matematico-fisica per l'ingegneria;M;101
2013;Laurea Magistrale - dm 270/04;LM-45;Musicologia e beni musicali;F;67
2013;Laurea Magistrale - dm 270/04;LM-45;Musicologia e beni musicali;M;64
2013;Laurea Magistrale - dm 270/04;LM-47;Organizzazione e gestione dei servizi per lo sport e le attività motorie;F;32
2013;Laurea Magistrale - dm 270/04;LM-47;Organizzazione e gestione dei servizi per lo sport e le attività motorie;M;63
2013;Laurea Magistrale - dm 270/04;LM-48;Pianificazione territoriale urbanistica e ambientale;F;169
2013;Laurea Magistrale - dm 270/04;LM-48;Pianificazione territoriale urbanistica e ambientale;M;192
2013;Laurea Magistrale - dm 270/04;LM-49;Progettazione e gestione dei sistemi turistici;F;387
2013;Laurea Magistrale - dm 270/04;LM-49;Progettazione e gestione dei sistemi turistici;M;118
2013;Laurea Magistrale - dm 270/04;LM-50;Programmazione e gestione dei servizi educativi;F;506
2013;Laurea Magistrale - dm 270/04;LM-50;Programmazione e gestione dei servizi educativi;M;58
2013;Laurea Magistrale - dm 270/04;LM-51;Psicologia;F;4842
2013;Laurea Magistrale - dm 270/04;LM-51;Psicologia;M;920
2013;Laurea Magistrale - dm 270/04;LM-52;Relazioni internazionali;F;1066
2013;Laurea Magistrale - dm 270/04;LM-52;Relazioni internazionali;M;661
2013;Laurea Magistrale - dm 270/04;LM-53;Scienza e ingegneria dei materiali;F;83
2013;Laurea Magistrale - dm 270/04;LM-53;Scienza e ingegneria dei materiali;M;245
2013;Laurea Magistrale - dm 270/04;LM-54;Scienze chimiche;F;486
2013;Laurea Magistrale - dm 270/04;LM-54;Scienze chimiche;M;418
2013;Laurea Magistrale - dm 270/04;LM-55;Scienze cognitive;F;115
2013;Laurea Magistrale - dm 270/04;LM-55;Scienze cognitive;M;44
2013;Laurea Magistrale - dm 270/04;LM-56;Scienze dell'economia;F;1295
2013;Laurea Magistrale - dm 270/04;LM-56;Scienze dell'economia;M;1492
2013;Laurea Magistrale - dm 270/04;LM-57;Scienze dell'educazione degli adulti e della formazione continua;F;261
2013;Laurea Magistrale - dm 270/04;LM-57;Scienze dell'educazione degli adulti e della formazione continua;M;37
2013;Laurea Magistrale - dm 270/04;LM-58;Scienze dell'universo;F;34
2013;Laurea Magistrale - dm 270/04;LM-58;Scienze dell'universo;M;40
2013;Laurea Magistrale - dm 270/04;LM-59;Scienze della comunicazione pubblica, d'impresa e pubblicità;F;1099
2013;Laurea Magistrale - dm 270/04;LM-59;Scienze della comunicazione pubblica, d'impresa e pubblicità;M;639
2013;Laurea Magistrale - dm 270/04;LM-60;Scienze della natura;F;123
2013;Laurea Magistrale - dm 270/04;LM-60;Scienze della natura;M;84
2013;Laurea Magistrale - dm 270/04;LM-61;Scienze della nutrizione umana;F;311
2013;Laurea Magistrale - dm 270/04;LM-61;Scienze della nutrizione umana;M;86
2013;Laurea Magistrale - dm 270/04;LM-62;Scienze della politica;F;550
2013;Laurea Magistrale - dm 270/04;LM-62;Scienze della politica;M;540
2013;Laurea Magistrale - dm 270/04;LM-63;Scienze delle pubbliche amministrazioni;F;533
2013;Laurea Magistrale - dm 270/04;LM-63;Scienze delle pubbliche amministrazioni;M;454
2013;Laurea Magistrale - dm 270/04;LM-64;Scienze delle religioni;F;11
2013;Laurea Magistrale - dm 270/04;LM-64;Scienze delle religioni;M;9
2013;Laurea Magistrale - dm 270/04;LM-65;Scienze dello spettacolo e produzione multimediale;F;559
2013;Laurea Magistrale - dm 270/04;LM-65;Scienze dello spettacolo e produzione multimediale;M;253
2013;Laurea Magistrale - dm 270/04;LM-66;Sicurezza informatica;M;21
2013;Laurea Magistrale - dm 270/04;LM-67;Scienze e tecniche delle attività motorie preventive e adattate;F;385
2013;Laurea Magistrale - dm 270/04;LM-67;Scienze e tecniche delle attività motorie preventive e adattate;M;367
2013;Laurea Magistrale - dm 270/04;LM-68;Scienze e tecniche dello sport;F;150
2013;Laurea Magistrale - dm 270/04;LM-68;Scienze e tecniche dello sport;M;304
2013;Laurea Magistrale - dm 270/04;LM-69;Scienze e tecnologie agrarie;F;160
2013;Laurea Magistrale - dm 270/04;LM-69;Scienze e tecnologie agrarie;M;396
2013;Laurea Magistrale - dm 270/04;LM-70;Scienze e tecnologie alimentari;F;205
2013;Laurea Magistrale - dm 270/04;LM-70;Scienze e tecnologie alimentari;M;209
2013;Laurea Magistrale - dm 270/04;LM-71;Scienze e tecnologie della chimica industriale;F;84
2013;Laurea Magistrale - dm 270/04;LM-71;Scienze e tecnologie della chimica industriale;M;154
2013;Laurea Magistrale - dm 270/04;LM-72;Scienze e tecnologie della navigazione;F;1
2013;Laurea Magistrale - dm 270/04;LM-72;Scienze e tecnologie della navigazione;M;4
2013;Laurea Magistrale - dm 270/04;LM-73;Scienze e tecnologie forestali ed ambientali;F;59
2013;Laurea Magistrale - dm 270/04;LM-73;Scienze e tecnologie forestali ed ambientali;M;125
2013;Laurea Magistrale - dm 270/04;LM-74;Scienze e tecnologie geologiche;F;196
